ds,y,yhat,yhat_lower,yhat_upper,model,cell_id,region
2025-08-25 02:00:00,,51.489715855564306,41.03443938126189,62.20789655244079,prophet_logistic,CELL-012,dfw
2025-08-25 03:00:00,,51.68603016587523,41.11069460070799,61.585447085282894,prophet_logistic,CELL-012,dfw
2025-08-25 04:00:00,,51.93909805592362,42.35145005813616,62.44940678404785,prophet_logistic,CELL-012,dfw
2025-08-25 05:00:00,,52.2421015246161,42.232211401034526,62.52245658542663,prophet_logistic,CELL-012,dfw
2025-08-25 06:00:00,,52.588099834652674,42.42554966656863,63.33299105682504,prophet_logistic,CELL-012,dfw
2025-08-25 07:00:00,,52.970064639893636,43.15761117621881,63.17621476014778,prophet_logistic,CELL-012,dfw
2025-08-25 08:00:00,,53.38091506000904,42.63128007240042,63.66666125663201,prophet_logistic,CELL-012,dfw
2025-08-25 09:00:00,,53.81355254162687,43.45241964703388,64.55253788161521,prophet_logistic,CELL-012,dfw
2025-08-25 10:00:00,,54.260895347947944,44.45654853243704,64.53483817393916,prophet_logistic,CELL-012,dfw
2025-08-25 11:00:00,,54.71591252343059,43.84978725382134,64.92474252483608,prophet_logistic,CELL-012,dfw
2025-08-25 12:00:00,,55.171657184318235,44.673877304645316,66.01135483274471,prophet_logistic,CELL-012,dfw
2025-08-25 13:00:00,,55.62129898774629,45.673985264538565,65.73247008694025,prophet_logistic,CELL-012,dfw
2025-08-25 14:00:00,,56.058155642745774,44.78581645355764,65.7321356067952,prophet_logistic,CELL-012,dfw
2025-08-25 15:00:00,,56.47572332726959,45.28492471715292,66.43032625442616,prophet_logistic,CELL-012,dfw
2025-08-25 16:00:00,,56.86770588483411,46.25449878997916,66.58386018536041,prophet_logistic,CELL-012,dfw
2025-08-25 17:00:00,,57.22804268137615,46.26910659323474,66.9834596113075,prophet_logistic,CELL-012,dfw
2025-08-25 18:00:00,,57.550935009815404,47.31627890447681,67.90500685775288,prophet_logistic,CELL-012,dfw
2025-08-25 19:00:00,,57.83087093716761,47.21527729168474,68.08959847971167,prophet_logistic,CELL-012,dfw
2025-08-25 20:00:00,,58.06264849965509,47.140180201291145,68.52095249160283,prophet_logistic,CELL-012,dfw
2025-08-25 21:00:00,,58.24139715738819,48.678853906749985,69.05154957165182,prophet_logistic,CELL-012,dfw
2025-08-25 22:00:00,,58.362597431578486,48.00768636380094,68.51281097025722,prophet_logistic,CELL-012,dfw
2025-08-25 23:00:00,,58.42209865441432,47.66553314022155,69.04303420067627,prophet_logistic,CELL-012,dfw
2025-08-26 00:00:00,,58.416134774057205,46.86937411481773,68.34378131094402,prophet_logistic,CELL-012,dfw
2025-08-26 01:00:00,,58.34133816303415,47.37957170800322,68.55583724107116,prophet_logistic,CELL-012,dfw
2025-08-26 02:00:00,,58.194751392484314,47.24810187800107,68.38791113320654,prophet_logistic,CELL-012,dfw
2025-08-26 03:00:00,,57.973836941279764,47.60696494094315,68.41891260707128,prophet_logistic,CELL-012,dfw
2025-08-26 04:00:00,,57.67648482026597,47.38894267541496,68.39318279125338,prophet_logistic,CELL-012,dfw
2025-08-26 05:00:00,,57.30101810225431,47.22542224277402,67.81241411402144,prophet_logistic,CELL-012,dfw
2025-08-26 06:00:00,,56.84619635667212,45.791880765056156,67.05923765168083,prophet_logistic,CELL-012,dfw
2025-08-26 07:00:00,,56.31121699981368,45.669331300297465,66.87286074381313,prophet_logistic,CELL-012,dfw
2025-08-26 08:00:00,,55.69571457821044,45.28628390341932,65.5543302284012,prophet_logistic,CELL-012,dfw
